index_entity_id,stock_entity_id
IDX_NIFTY TOTAL MKT,STK_JKIL
IDX_NIFTY TOTAL MKT,STK_JBMA
IDX_NIFTY TOTAL MKT,STK_JKLAKSHMI
IDX_NIFTY TOTAL MKT,STK_JKPAPER
IDX_NIFTY TOTAL MKT,STK_JKTYRE
IDX_NIFTY TOTAL MKT,STK_JMFINANCIL
IDX_NIFTY TOTAL MKT,STK_JSWENERGY
IDX_NIFTY TOTAL MKT,STK_JSWINFRA
IDX_NIFTY TOTAL MKT,STK_JSWSTEEL
IDX_NIFTY TOTAL MKT,STK_JAIBALAJI
IDX_NIFTY TOTAL MKT,STK_JISLJALEQS
IDX_NIFTY TOTAL MKT,STK_JPPOWER
IDX_NIFTY TOTAL MKT,STK_J&KBANK
IDX_NIFTY TOTAL MKT,STK_JAMNAAUTO
IDX_NIFTY TOTAL MKT,STK_JSFB
IDX_NIFTY TOTAL MKT,STK_JINDALSAW
IDX_NIFTY TOTAL MKT,STK_JSL
IDX_NIFTY TOTAL MKT,STK_JINDALSTEL
IDX_NIFTY TOTAL MKT,STK_JINDWORLD
IDX_NIFTY TOTAL MKT,STK_JIOFIN
IDX_NIFTY TOTAL MKT,STK_JCHAC
IDX_NIFTY TOTAL MKT,STK_JUBLFOOD
IDX_NIFTY TOTAL MKT,STK_JUBLINGREA
IDX_NIFTY TOTAL MKT,STK_JUBLPHARMA
IDX_NIFTY TOTAL MKT,STK_JWL
IDX_NIFTY TOTAL MKT,STK_JUSTDIAL
IDX_NIFTY TOTAL MKT,STK_JYOTHYLAB
IDX_NIFTY TOTAL MKT,STK_JYOTICNC
IDX_NIFTY TOTAL MKT,STK_KPRMILL
IDX_NIFTY TOTAL MKT,STK_KEI
IDX_NIFTY TOTAL MKT,STK_KNRCON
IDX_NIFTY TOTAL MKT,STK_KPIGREEN
IDX_NIFTY TOTAL MKT,STK_KPITTECH
IDX_NIFTY TOTAL MKT,STK_KRBL
IDX_NIFTY TOTAL MKT,STK_KRN
IDX_NIFTY TOTAL MKT,STK_KSB
IDX_NIFTY TOTAL MKT,STK_KAJARIACER
IDX_NIFTY TOTAL MKT,STK_KPIL
IDX_NIFTY TOTAL MKT,STK_KALYANKJIL
IDX_NIFTY TOTAL MKT,STK_KSL
IDX_NIFTY TOTAL MKT,STK_KTKBANK
IDX_NIFTY TOTAL MKT,STK_KARURVYSYA
IDX_NIFTY TOTAL MKT,STK_KSCL
IDX_NIFTY TOTAL MKT,STK_KAYNES
IDX_NIFTY TOTAL MKT,STK_KEC
IDX_NIFTY TOTAL MKT,STK_KFINTECH
IDX_NIFTY TOTAL MKT,STK_KIRLOSBROS
IDX_NIFTY TOTAL MKT,STK_KIRLOSENG
IDX_NIFTY TOTAL MKT,STK_KIRLPNU
IDX_NIFTY TOTAL MKT,STK_KITEX
IDX_NIFTY TOTAL MKT,STK_KOTAKBANK
IDX_NIFTY TOTAL MKT,STK_KIMS
IDX_NIFTY TOTAL MKT,STK_LTF
IDX_NIFTY TOTAL MKT,STK_LTTS
IDX_NIFTY TOTAL MKT,STK_LICHSGFIN
IDX_NIFTY TOTAL MKT,STK_LMW
IDX_NIFTY TOTAL MKT,STK_LTFOODS
IDX_NIFTY TOTAL MKT,STK_LTIM
IDX_NIFTY TOTAL MKT,STK_LT
IDX_NIFTY TOTAL MKT,STK_LATENTVIEW
IDX_NIFTY TOTAL MKT,STK_LAURUSLABS
IDX_NIFTY TOTAL MKT,STK_LXCHEM
IDX_NIFTY TOTAL MKT,STK_IXIGO
IDX_NIFTY TOTAL MKT,STK_THELEELA
IDX_NIFTY TOTAL MKT,STK_LEMONTREE
IDX_NIFTY TOTAL MKT,STK_LICI
IDX_NIFTY TOTAL MKT,STK_LINDEINDIA
IDX_NIFTY TOTAL MKT,STK_LLOYDSENGG
IDX_NIFTY TOTAL MKT,STK_LLOYDSENT
IDX_NIFTY TOTAL MKT,STK_LLOYDSME
IDX_NIFTY TOTAL MKT,STK_LODHA
IDX_NIFTY TOTAL MKT,STK_LUMAXTECH
IDX_NIFTY TOTAL MKT,STK_LUPIN
IDX_NIFTY TOTAL MKT,STK_LUXIND
IDX_NIFTY TOTAL MKT,STK_MMTC
IDX_NIFTY TOTAL MKT,STK_MOIL
IDX_NIFTY TOTAL MKT,STK_MRF
IDX_NIFTY TOTAL MKT,STK_MSTCLTD
IDX_NIFTY TOTAL MKT,STK_MTARTECH
IDX_NIFTY TOTAL MKT,STK_MGL
IDX_NIFTY TOTAL MKT,STK_MAHSCOOTER
IDX_NIFTY TOTAL MKT,STK_MAHSEAMLES
IDX_NIFTY TOTAL MKT,STK_M&MFIN
IDX_NIFTY TOTAL MKT,STK_M&M
IDX_NIFTY TOTAL MKT,STK_MAHLIFE
IDX_NIFTY TOTAL MKT,STK_MANINFRA
IDX_NIFTY TOTAL MKT,STK_MANAPPURAM
IDX_NIFTY TOTAL MKT,STK_MRPL
IDX_NIFTY TOTAL MKT,STK_MANKIND
IDX_NIFTY TOTAL MKT,STK_MANORAMA
IDX_NIFTY TOTAL MKT,STK_MARICO
IDX_NIFTY TOTAL MKT,STK_MARKSANS
IDX_NIFTY TOTAL MKT,STK_MARUTI
IDX_NIFTY TOTAL MKT,STK_MASTEK
IDX_NIFTY TOTAL MKT,STK_MAXESTATES
IDX_NIFTY TOTAL MKT,STK_MFSL
IDX_NIFTY TOTAL MKT,STK_MAXHEALTH
IDX_NIFTY TOTAL MKT,STK_MAZDOCK
IDX_NIFTY TOTAL MKT,STK_MEDPLUS
IDX_NIFTY TOTAL MKT,STK_METROPOLIS
IDX_NIFTY TOTAL MKT,STK_MINDACORP
IDX_NIFTY TOTAL MKT,STK_MIDHANI
IDX_NIFTY TOTAL MKT,STK_MSUMI
IDX_NIFTY TOTAL MKT,STK_MOTILALOFS
IDX_NIFTY TOTAL MKT,STK_MPHASIS
IDX_NIFTY TOTAL MKT,STK_BECTORFOOD
IDX_NIFTY TOTAL MKT,STK_MCX
IDX_NIFTY TOTAL MKT,STK_MUTHOOTFIN
IDX_NIFTY TOTAL MKT,STK_NATCOPHARM
IDX_NIFTY TOTAL MKT,STK_NBCC
IDX_NIFTY TOTAL MKT,STK_NCC
IDX_NIFTY TOTAL MKT,STK_NEOGEN
IDX_NIFTY TOTAL MKT,STK_NESCO
IDX_NIFTY TOTAL MKT,STK_NHPC
IDX_NIFTY TOTAL MKT,STK_NLCINDIA
IDX_NIFTY TOTAL MKT,STK_NMDC
IDX_NIFTY TOTAL MKT,STK_NSLNISP
IDX_NIFTY TOTAL MKT,STK_NTPCGREEN
IDX_NIFTY TOTAL MKT,STK_NTPC
IDX_NIFTY TOTAL MKT,STK_NH
IDX_NIFTY TOTAL MKT,STK_NATIONALUM
IDX_NIFTY TOTAL MKT,STK_NFL
IDX_NIFTY TOTAL MKT,STK_NAVA
IDX_NIFTY TOTAL MKT,STK_NAVINFLUOR
IDX_NIFTY TOTAL MKT,STK_NAZARA
IDX_NIFTY TOTAL MKT,STK_NESTLEIND
IDX_NIFTY TOTAL MKT,STK_NETWEB
IDX_NIFTY TOTAL MKT,STK_NETWORK18
IDX_NIFTY TOTAL MKT,STK_NEULANDLAB
IDX_NIFTY TOTAL MKT,STK_NEWGEN
IDX_NIFTY TOTAL MKT,STK_NAM-INDIA
IDX_NIFTY TOTAL MKT,STK_NIVABUPA
IDX_NIFTY TOTAL MKT,STK_NUVAMA
IDX_NIFTY TOTAL MKT,STK_NUVOCO
IDX_NIFTY TOTAL MKT,STK_OBEROIRLTY
IDX_NIFTY TOTAL MKT,STK_ONGC
IDX_NIFTY TOTAL MKT,STK_OIL
IDX_NIFTY TOTAL MKT,STK_OLAELEC
IDX_NIFTY TOTAL MKT,STK_OLECTRA
IDX_NIFTY TOTAL MKT,STK_PAYTM
IDX_NIFTY TOTAL MKT,STK_ONESOURCE
IDX_NIFTY TOTAL MKT,STK_OPTIEMUS
IDX_NIFTY TOTAL MKT,STK_OFSS
IDX_NIFTY TOTAL MKT,STK_ORCHPHARMA
IDX_NIFTY TOTAL MKT,STK_ORIENTCEM
IDX_NIFTY TOTAL MKT,STK_OSWALPUMPS
IDX_NIFTY TOTAL MKT,STK_PNGJL
IDX_NIFTY TOTAL MKT,STK_POLICYBZR
IDX_NIFTY TOTAL MKT,STK_PCJEWELLER
IDX_NIFTY TOTAL MKT,STK_PCBL
IDX_NIFTY TOTAL MKT,STK_PGEL
IDX_NIFTY TOTAL MKT,STK_PIIND
IDX_NIFTY TOTAL MKT,STK_PNBHOUSING
IDX_NIFTY TOTAL MKT,STK_PNCINFRA
IDX_NIFTY TOTAL MKT,STK_PTC
IDX_NIFTY TOTAL MKT,STK_PTCIL
IDX_NIFTY TOTAL MKT,STK_PVRINOX
IDX_NIFTY TOTAL MKT,STK_PAGEIND
IDX_NIFTY TOTAL MKT,STK_PARADEEP
IDX_NIFTY TOTAL MKT,STK_PARAS
IDX_NIFTY TOTAL MKT,STK_PATANJALI
IDX_NIFTY TOTAL MKT,STK_PATELENG
IDX_NIFTY TOTAL MKT,STK_PGIL
IDX_NIFTY TOTAL MKT,STK_PERSISTENT
IDX_NIFTY TOTAL MKT,STK_PETRONET
IDX_NIFTY TOTAL MKT,STK_PFIZER
IDX_NIFTY TOTAL MKT,STK_PHOENIXLTD
IDX_NIFTY TOTAL MKT,STK_PIDILITIND
IDX_NIFTY TOTAL MKT,STK_PPLPHARMA
IDX_NIFTY TOTAL MKT,STK_POLYMED
IDX_NIFTY TOTAL MKT,STK_POLYCAB
IDX_NIFTY TOTAL MKT,STK_POLYPLEX
IDX_NIFTY TOTAL MKT,STK_POONAWALLA
IDX_NIFTY TOTAL MKT,STK_PFC
IDX_NIFTY TOTAL MKT,STK_POWERGRID
IDX_NIFTY TOTAL MKT,STK_POWERMECH
IDX_NIFTY TOTAL MKT,STK_PRAJIND
IDX_NIFTY TOTAL MKT,STK_PREMIERENE
IDX_NIFTY TOTAL MKT,STK_PRESTIGE
IDX_NIFTY TOTAL MKT,STK_PRICOLLTD
IDX_NIFTY TOTAL MKT,STK_PRINCEPIPE
IDX_NIFTY TOTAL MKT,STK_PRSMJOHNSN
IDX_NIFTY TOTAL MKT,STK_PRIVISCL
IDX_NIFTY TOTAL MKT,STK_PGHH
IDX_NIFTY TOTAL MKT,STK_PRUDENT
IDX_NIFTY TOTAL MKT,STK_PNB
IDX_NIFTY TOTAL MKT,STK_PURVA
IDX_NIFTY TOTAL MKT,STK_QUESS
IDX_NIFTY TOTAL MKT,STK_RRKABEL
IDX_NIFTY TOTAL MKT,STK_RBLBANK
IDX_NIFTY TOTAL MKT,STK_RECLTD
IDX_NIFTY TOTAL MKT,STK_RHIM
IDX_NIFTY TOTAL MKT,STK_RITES
IDX_NIFTY TOTAL MKT,STK_RADICO
IDX_NIFTY TOTAL MKT,STK_RVNL
IDX_NIFTY TOTAL MKT,STK_RAILTEL
IDX_NIFTY TOTAL MKT,STK_RAIN
IDX_NIFTY TOTAL MKT,STK_RAINBOW
IDX_NIFTY TOTAL MKT,STK_RAJESHEXPO
IDX_NIFTY TOTAL MKT,STK_RALLIS
IDX_NIFTY TOTAL MKT,STK_RKFORGE
IDX_NIFTY TOTAL MKT,STK_RCF
IDX_NIFTY TOTAL MKT,STK_RATEGAIN
IDX_NIFTY TOTAL MKT,STK_RATNAMANI
IDX_NIFTY TOTAL MKT,STK_RTNINDIA
IDX_NIFTY TOTAL MKT,STK_RTNPOWER
IDX_NIFTY TOTAL MKT,STK_RAYMONDLSL
IDX_NIFTY TOTAL MKT,STK_REDINGTON
IDX_NIFTY TOTAL MKT,STK_REFEX
IDX_NIFTY TOTAL MKT,STK_RELAXO
IDX_NIFTY TOTAL MKT,STK_RELIANCE
IDX_NIFTY TOTAL MKT,STK_RELINFRA
IDX_NIFTY TOTAL MKT,STK_RPOWER
IDX_NIFTY TOTAL MKT,STK_RELIGARE
IDX_NIFTY TOTAL MKT,STK_RBA
IDX_NIFTY TOTAL MKT,STK_ROUTE
IDX_NIFTY TOTAL MKT,STK_SBFC
IDX_NIFTY TOTAL MKT,STK_SBICARD
IDX_NIFTY TOTAL MKT,STK_SBILIFE
IDX_NIFTY TOTAL MKT,STK_SJVN
IDX_NIFTY TOTAL MKT,STK_SKFINDIA
IDX_NIFTY TOTAL MKT,STK_SKYGOLD
IDX_NIFTY TOTAL MKT,STK_SRF
IDX_NIFTY TOTAL MKT,STK_SAFARI
IDX_NIFTY TOTAL MKT,STK_SAGILITY
IDX_NIFTY TOTAL MKT,STK_SAILIFE
IDX_NIFTY TOTAL MKT,STK_SAMHI
IDX_NIFTY TOTAL MKT,STK_SAMMAANCAP
IDX_NIFTY TOTAL MKT,STK_MOTHERSON
IDX_NIFTY TOTAL MKT,STK_SANDUMA
IDX_NIFTY TOTAL MKT,STK_SANOFICONR
IDX_NIFTY TOTAL MKT,STK_SANOFI
IDX_NIFTY TOTAL MKT,STK_SANSERA
IDX_NIFTY TOTAL MKT,STK_SAPPHIRE
IDX_NIFTY TOTAL MKT,STK_SARDAEN
IDX_NIFTY TOTAL MKT,STK_SAREGAMA
IDX_NIFTY TOTAL MKT,STK_SCHAEFFLER
IDX_NIFTY TOTAL MKT,STK_SCHNEIDER
IDX_NIFTY TOTAL MKT,STK_SENCO
IDX_NIFTY TOTAL MKT,STK_SEQUENT
IDX_NIFTY TOTAL MKT,STK_SHAILY
IDX_NIFTY TOTAL MKT,STK_SHAKTIPUMP
IDX_NIFTY TOTAL MKT,STK_SHARDACROP
IDX_NIFTY TOTAL MKT,STK_SHARDAMOTR
IDX_NIFTY TOTAL MKT,STK_SHAREINDIA
IDX_NIFTY TOTAL MKT,STK_SFL
IDX_NIFTY TOTAL MKT,STK_SHILPAMED
IDX_NIFTY TOTAL MKT,STK_SCI
IDX_NIFTY TOTAL MKT,STK_SHREECEM
IDX_NIFTY TOTAL MKT,STK_RENUKA
IDX_NIFTY TOTAL MKT,STK_SHRIRAMFIN
IDX_NIFTY TOTAL MKT,STK_SHRIPISTON
IDX_NIFTY TOTAL MKT,STK_SHYAMMETL
IDX_NIFTY TOTAL MKT,STK_ENRIN
IDX_NIFTY TOTAL MKT,STK_SIEMENS
IDX_NIFTY TOTAL MKT,STK_SIGNATURE
IDX_NIFTY TOTAL MKT,STK_SKIPPER
IDX_NIFTY TOTAL MKT,STK_SOBHA
IDX_NIFTY TOTAL MKT,STK_SOLARINDS
IDX_NIFTY TOTAL MKT,STK_SONACOMS
IDX_NIFTY TOTAL MKT,STK_SONATSOFTW
IDX_NIFTY TOTAL MKT,STK_SOUTHBANK
IDX_NIFTY TOTAL MKT,STK_STARCEMENT
IDX_NIFTY TOTAL MKT,STK_STARHEALTH
IDX_NIFTY TOTAL MKT,STK_SBIN
IDX_NIFTY TOTAL MKT,STK_SAIL
IDX_NIFTY TOTAL MKT,STK_SWSOLAR
IDX_NIFTY TOTAL MKT,STK_STLTECH
IDX_NIFTY TOTAL MKT,STK_STAR
IDX_NIFTY TOTAL MKT,STK_STYRENIX
IDX_NIFTY TOTAL MKT,STK_SUBROS
IDX_NIFTY TOTAL MKT,STK_SUDARSCHEM
IDX_NIFTY TOTAL MKT,STK_SUMICHEM
IDX_NIFTY TOTAL MKT,STK_SPARC
IDX_NIFTY TOTAL MKT,STK_SUNPHARMA
IDX_NIFTY TOTAL MKT,STK_SUNTV
IDX_NIFTY TOTAL MKT,STK_SUNDARMFIN
IDX_NIFTY TOTAL MKT,STK_SUNDRMFAST
IDX_NIFTY TOTAL MKT,STK_SUNFLAG
IDX_NIFTY TOTAL MKT,STK_SUNTECK
IDX_NIFTY TOTAL MKT,STK_SUPREMEIND
IDX_NIFTY TOTAL MKT,STK_SUPRIYA
IDX_NIFTY TOTAL MKT,STK_SURYAROSNI
IDX_NIFTY TOTAL MKT,STK_SUZLON
IDX_NIFTY TOTAL MKT,STK_SWANCORP
IDX_NIFTY TOTAL MKT,STK_SWIGGY
IDX_NIFTY TOTAL MKT,STK_SYMPHONY
IDX_NIFTY TOTAL MKT,STK_SYNGENE
IDX_NIFTY TOTAL MKT,STK_SYRMA
IDX_NIFTY TOTAL MKT,STK_TARC
IDX_NIFTY TOTAL MKT,STK_TBOTEK
IDX_NIFTY TOTAL MKT,STK_TDPOWERSYS
IDX_NIFTY TOTAL MKT,STK_TSFINV
IDX_NIFTY TOTAL MKT,STK_TVSMOTOR
IDX_NIFTY TOTAL MKT,STK_TVSSCS
IDX_NIFTY TOTAL MKT,STK_TANLA
IDX_NIFTY TOTAL MKT,STK_TATACHEM
IDX_NIFTY TOTAL MKT,STK_TATACOMM
IDX_NIFTY TOTAL MKT,STK_TCS
IDX_NIFTY TOTAL MKT,STK_TATACONSUM
IDX_NIFTY TOTAL MKT,STK_TATAELXSI
IDX_NIFTY TOTAL MKT,STK_TATAINVEST
IDX_NIFTY TOTAL MKT,STK_TMPV
IDX_NIFTY TOTAL MKT,STK_TATAPOWER
IDX_NIFTY TOTAL MKT,STK_TATASTEEL
IDX_NIFTY TOTAL MKT,STK_TATATECH
IDX_NIFTY TOTAL MKT,STK_TTML
IDX_NIFTY TOTAL MKT,STK_TEAMLEASE
IDX_NIFTY TOTAL MKT,STK_TECHM
IDX_NIFTY TOTAL MKT,STK_TECHNOE
IDX_NIFTY TOTAL MKT,STK_TEGA
IDX_NIFTY TOTAL MKT,STK_TEJASNET
IDX_NIFTY TOTAL MKT,STK_TEXRAIL
IDX_NIFTY TOTAL MKT,STK_THANGAMAYL
IDX_NIFTY TOTAL MKT,STK_ANUP
IDX_NIFTY TOTAL MKT,STK_NIACL
IDX_NIFTY TOTAL MKT,STK_RAMCOCEM
IDX_NIFTY TOTAL MKT,STK_THERMAX
IDX_NIFTY TOTAL MKT,STK_THOMASCOOK
IDX_NIFTY TOTAL MKT,STK_THYROCARE
IDX_NIFTY TOTAL MKT,STK_TI
IDX_NIFTY TOTAL MKT,STK_TIMETECHNO
IDX_NIFTY TOTAL MKT,STK_TIMKEN
IDX_NIFTY TOTAL MKT,STK_TIPSMUSIC
IDX_NIFTY TOTAL MKT,STK_TITAGARH
IDX_NIFTY TOTAL MKT,STK_TITAN
IDX_NIFTY TOTAL MKT,STK_TORNTPHARM
IDX_NIFTY TOTAL MKT,STK_TORNTPOWER
IDX_NIFTY TOTAL MKT,STK_TARIL
IDX_NIFTY TOTAL MKT,STK_TRANSRAILL
IDX_NIFTY TOTAL MKT,STK_TRENT
IDX_NIFTY TOTAL MKT,STK_TRIDENT
IDX_NIFTY TOTAL MKT,STK_TRIVENI
IDX_NIFTY TOTAL MKT,STK_TRITURBINE
IDX_NIFTY TOTAL MKT,STK_TIINDIA
IDX_NIFTY TOTAL MKT,STK_UCOBANK
IDX_NIFTY TOTAL MKT,STK_UNOMINDA
IDX_NIFTY TOTAL MKT,STK_UPL
IDX_NIFTY TOTAL MKT,STK_UTIAMC
IDX_NIFTY TOTAL MKT,STK_UJJIVANSFB
IDX_NIFTY TOTAL MKT,STK_ULTRACEMCO
IDX_NIFTY TOTAL MKT,STK_UNIMECH
IDX_NIFTY TOTAL MKT,STK_UNIONBANK
IDX_NIFTY TOTAL MKT,STK_UBL
IDX_NIFTY TOTAL MKT,STK_UNITDSPR
IDX_NIFTY TOTAL MKT,STK_USHAMART
IDX_NIFTY TOTAL MKT,STK_VGUARD
IDX_NIFTY TOTAL MKT,STK_VMART
IDX_NIFTY TOTAL MKT,STK_VIPIND
IDX_NIFTY TOTAL MKT,STK_V2RETAIL
IDX_NIFTY TOTAL MKT,STK_VSTIND
IDX_NIFTY TOTAL MKT,STK_WABAG
IDX_NIFTY TOTAL MKT,STK_VAIBHAVGBL
IDX_NIFTY TOTAL MKT,STK_DBREALTY
IDX_NIFTY TOTAL MKT,STK_VTL
IDX_NIFTY TOTAL MKT,STK_VARROC
IDX_NIFTY TOTAL MKT,STK_VBL
IDX_NIFTY TOTAL MKT,STK_MANYAVAR
IDX_NIFTY TOTAL MKT,STK_VEDL
IDX_NIFTY TOTAL MKT,STK_VENTIVE
IDX_NIFTY TOTAL MKT,STK_VESUVIUS
IDX_NIFTY TOTAL MKT,STK_VIJAYA
IDX_NIFTY TOTAL MKT,STK_VINATIORGA
IDX_NIFTY TOTAL MKT,STK_VMM
IDX_NIFTY TOTAL MKT,STK_IDEA
IDX_NIFTY TOTAL MKT,STK_VOLTAMP
IDX_NIFTY TOTAL MKT,STK_VOLTAS
IDX_NIFTY TOTAL MKT,STK_WAAREEENER
IDX_NIFTY TOTAL MKT,STK_WAAREERTL
IDX_NIFTY TOTAL MKT,STK_WEBELSOLAR
IDX_NIFTY TOTAL MKT,STK_WELCORP
IDX_NIFTY TOTAL MKT,STK_WELENT
IDX_NIFTY TOTAL MKT,STK_WELSPUNLIV
IDX_NIFTY TOTAL MKT,STK_WESTLIFE
IDX_NIFTY TOTAL MKT,STK_WHIRLPOOL
IDX_NIFTY TOTAL MKT,STK_WIPRO
IDX_NIFTY TOTAL MKT,STK_WOCKPHARMA
IDX_NIFTY TOTAL MKT,STK_YATHARTH
IDX_NIFTY TOTAL MKT,STK_YESBANK
IDX_NIFTY TOTAL MKT,STK_ZFCVINDIA
IDX_NIFTY TOTAL MKT,STK_ZAGGLE
IDX_NIFTY TOTAL MKT,STK_ZEEL
IDX_NIFTY TOTAL MKT,STK_ZENTEC
IDX_NIFTY TOTAL MKT,STK_ZENSARTECH
IDX_NIFTY TOTAL MKT,STK_ZYDUSLIFE
IDX_NIFTY TOTAL MKT,STK_ZYDUSWELL
IDX_NIFTY TOTAL MKT,STK_ECLERX
IDX_NIFTY TOTAL MKT,STK_EMUDHRA
IDX_NIFTY AUTO,STK_ASHOKLEY
IDX_NIFTY AUTO,STK_BAJAJ-AUTO
IDX_NIFTY AUTO,STK_BHARATFORG
IDX_NIFTY AUTO,STK_BOSCHLTD
IDX_NIFTY AUTO,STK_EICHERMOT
IDX_NIFTY AUTO,STK_EXIDEIND
IDX_NIFTY AUTO,STK_HEROMOTOCO
IDX_NIFTY AUTO,STK_M&M
IDX_NIFTY AUTO,STK_MARUTI
IDX_NIFTY AUTO,STK_MOTHERSON
IDX_NIFTY AUTO,STK_SONACOMS
IDX_NIFTY AUTO,STK_TVSMOTOR
IDX_NIFTY AUTO,STK_TMPV
IDX_NIFTY AUTO,STK_TIINDIA
IDX_NIFTY AUTO,STK_UNOMINDA
IDX_NIFTY BANK,STK_AUBANK
IDX_NIFTY BANK,STK_AXISBANK
IDX_NIFTY BANK,STK_BANKBARODA
IDX_NIFTY BANK,STK_CANBK
IDX_NIFTY BANK,STK_FEDERALBNK
